n dBIC13 dBIC12 dBIC23 broken dmuRel mp mact lact
2 9563.81067619564 9578.89459260069 -15.0839164050503 0.233333333333333 10.1484424539495 NA 53.333 750
2 9699.07520606516 9716.37733561993 -17.3021295547715 0.233333333333333 10.3312685623191 NA 53.333 750
2 9527.47874716253 9531.48336304994 -4.00461588740473 0.233333333333333 10.056226970018 NA 53.333 750
2 9496.82272863164 9510.26407278426 -13.4413441526158 0.233333333333333 10.123904888655 NA 53.333 750
2 9541.20685796754 9556.50191376175 -15.2950557942131 0.233333333333333 10.0791033788936 NA 53.333 750
2 9613.05672041703 9622.10472512821 -9.04800471117414 0.233333333333333 10.1336118252379 NA 53.333 750
2 9591.02086653736 9609.4307515424 -18.4098850050432 0.233333333333333 10.2826734467987 NA 53.333 750
2 9660.67994767243 9681.54492296523 -20.8649752928068 0.233333333333333 10.3156338329299 NA 53.333 750
2 9591.52211411634 9609.1120516941 -17.5899375777535 0.233333333333333 10.2200568427887 NA 53.333 750
2 9635.73334016096 9649.15524679416 -13.4219066331934 0.233333333333333 10.2262244248089 NA 53.333 750
2 9606.7733027106 9617.77544538263 -11.0021426720359 0.233333333333333 10.1121901925822 NA 53.333 750
3 9579.77560208396 9567.68758604606 12.0880160379056 0.233333333333333 NA 0.46849218312032 53.333 750
2 9831.31404818502 9848.62901961247 -17.3149714274532 0.233333333333333 10.4808317308905 NA 53.333 750
2 9709.76941767262 9722.00211713705 -12.2326994644336 0.133333333333333 10.3174132352406 NA 56.667 750
2 9545.39032529898 9560.06491342881 -14.6745881298302 0.133333333333333 10.1581705407088 NA 56.667 750
2 9723.03265468219 9723.59212770962 -0.559473027431522 0.133333333333333 10.374814963359 NA 56.667 750
3 9720.47420102257 9716.47046191516 4.00373910741655 0.133333333333333 NA 0.00252453245499304 56.667 750
2 9533.51141702664 9556.86669840604 -23.3552813793922 0.133333333333333 10.1976879159913 NA 56.667 750
2 9715.84233814767 9730.68313088222 -14.8407927345543 0.133333333333333 10.3743686863546 NA 56.667 750
2 9387.51211808211 9390.65772991842 -3.14561183630212 0.133333333333333 9.81632647732856 NA 56.667 750
2 9691.03797115864 9710.35738286666 -19.3194117080257 0.133333333333333 10.3862785818021 NA 56.667 750
2 9678.11756305624 9689.93685366583 -11.8192906095828 0.133333333333333 10.1751895530249 NA 56.667 750
2 9803.87984146928 9818.64231473056 -14.762473261284 0.133333333333333 10.3431950737949 NA 56.667 750
2 9547.10477155682 9561.0814179552 -13.976646398376 0.133333333333333 10.1862500509494 NA 56.667 750
2 9732.38921273703 9752.41243716286 -20.0232244258277 0.133333333333333 10.3669588475872 NA 56.667 750
3 9694.85964663306 9681.44110533477 13.4185412982824 0.133333333333333 NA 0.00260472906345283 56.667 750
2 9762.73047130376 9764.80418703257 -2.07371572880402 0.133333333333333 10.3614820936729 NA 56.667 750
2 9755.54735977631 9771.01219084105 -15.4648310647317 0.133333333333333 10.4043380524651 NA 56.667 750
2 9494.85195013317 9508.88563273868 -14.0336826055136 0.133333333333333 9.99709051772779 NA 56.667 750
2 9514.54474998829 9520.81550914833 -6.2707591600356 0.133333333333333 10.1321399737744 NA 56.667 750
3 9639.55412405772 9631.73913193025 7.81499212747076 0.133333333333333 NA 0.00766433352371862 56.667 750
2 9620.32655811567 9636.10285564553 -15.7762975298592 0.133333333333333 10.3091458297459 NA 56.667 750
2 9689.6818502491 9701.38036422212 -11.6985139730205 0.133333333333333 10.353034576977 NA 56.667 750
2 9730.44523498101 9746.90704850497 -16.4618135239598 0.133333333333333 10.2319749527777 NA 56.667 750
2 9716.23394610883 9735.47169675546 -19.2377506466237 0.133333333333333 10.4137752464602 NA 56.667 750
2 9666.76467920845 9688.26275376549 -21.4980745570374 0.133333333333333 10.2336501934094 NA 56.667 750
3 9622.84754067031 9597.27762393089 25.5699167394177 0.133333333333333 NA 0.0016069028632458 56.667 750
2 9690.64464204201 9697.75806833894 -7.11342629693172 0.133333333333333 10.2458232757004 NA 56.667 750
3 9551.51329150289 9546.06647052063 5.44682098226622 0.133333333333333 NA 0.00241200205473944 56.667 750
2 9814.65421894616 9833.66052583082 -19.0063068846594 0.133333333333333 10.4987922320826 NA 56.667 750
2 9536.7463451692 9544.59023370021 -7.84388853100972 0.133333333333333 10.132829632521 NA 56.667 750
3 9566.17901751932 9549.19041382344 16.9886036958796 0.133333333333333 NA 0.00311106659432916 56.667 750
2 9506.42785692455 9520.37222250997 -13.9443655854193 0.133333333333333 10.1513521401104 NA 56.667 750
2 9690.7740152129 9701.40515908665 -10.6311438737503 0.266666666666667 10.3881313544084 NA 60 750
2 9671.43890856802 9686.52495099879 -15.0860424307702 0.266666666666667 10.3162146509422 NA 60 750
2 9714.28945977318 9715.10770481776 -0.818245044580181 0.266666666666667 10.1795855841719 NA 60 750
2 9737.5519871116 9756.34079644111 -18.7888093295005 0.266666666666667 10.3743868813897 NA 60 750
3 10300.4494756833 4756.13322899843 5544.31624668484 0.266666666666667 NA 0.495594609837857 60 750
2 9539.71684906588 9549.24187190279 -9.52502283690774 0.266666666666667 10.1842504187538 NA 60 750
2 9737.65937269938 9748.62620436686 -10.9668316674815 0.266666666666667 10.4045031398794 NA 60 750
2 9771.45725296769 9782.49391921045 -11.0366662427568 0.266666666666667 10.2908884708072 NA 60 750
3 9725.19829568907 9704.12543854112 21.0728571479467 0.266666666666667 NA 0.475734769189448 60 750
2 9704.34903962508 9705.4404867493 -1.09144712421585 0.266666666666667 10.3295794978327 NA 60 750
2 9452.14614239891 9469.97981810451 -17.8336757055986 0.266666666666667 10.1348304455224 NA 60 750
3 9664.72234817329 9655.21931340852 9.50303476476438 0.266666666666667 NA 0.00510372290569481 60 750
2 9535.71460794796 9549.33576007365 -13.6211521256955 0.266666666666667 10.2197851317167 NA 60 750
2 9612.61590443593 9632.22486459976 -19.6089601638287 0.266666666666667 10.2121841289531 NA 60 750
3 9738.82624644901 9725.36663839007 13.4596080589381 0.266666666666667 NA 0.00288000314818798 60 750
3 9579.41798064198 7408.11653629315 2171.30144434883 0.266666666666667 NA 0.507141304911168 60 750
3 9735.94493009248 9714.48491283787 21.4600172546125 0.266666666666667 NA 0.00539573974048125 60 750
2 9714.76797509997 9721.26495244223 -6.49697734225629 0.266666666666667 10.3476193110335 NA 60 750
2 9725.87386669095 9742.76379381307 -16.889927122118 0.266666666666667 10.3333473473173 NA 60 750
2 9735.91945785938 9746.96323866641 -11.0437808070346 0.266666666666667 10.370956447311 NA 60 750
2 9561.75026497628 9563.22972163492 -1.47945665863517 0.266666666666667 10.2365385391948 NA 60 750
2 9710.24737665591 9721.6987105715 -11.4513339155892 0.266666666666667 10.3685794876243 NA 60 750
3 9685.95100573255 9684.74243053813 1.20857519441415 0.266666666666667 NA 0.00246731656770473 60 750
2 9572.49465026719 9591.56999339428 -19.0753431270896 0.266666666666667 10.229149293165 NA 60 750
2 9559.16201564405 9563.45259336462 -4.29057772057422 0.266666666666667 10.1520029334299 NA 60 750
2 9552.96865234175 9557.78077208101 -4.81211973925929 0.266666666666667 10.1733847962927 NA 60 750
3 9604.64875949123 9596.57134661174 8.07741287949466 0.266666666666667 NA 0.00372214286666351 60 750
2 9620.7746268488 9629.19122016889 -8.41659332008385 0.266666666666667 10.2477677887541 NA 60 750
2 9702.44185168443 9709.13464142769 -6.69278974326335 0.266666666666667 10.3396296667764 NA 60 750
2 9610.38551908739 9623.32811938334 -12.9426002959408 0.266666666666667 10.2725996045988 NA 60 750
2 9716.98473123912 9730.92693981698 -13.9422085778624 0.0666666666666667 10.2477685606293 NA 63.333 750
2 9588.89618275383 9610.3868182671 -21.4906355132753 0.0666666666666667 10.2881429285036 NA 63.333 750
2 9919.92974469538 9943.25560808427 -23.3258633888854 0.0666666666666667 10.6068793324176 NA 63.333 750
2 9638.55955660923 9658.95392977139 -20.3943731621548 0.0666666666666667 10.3199416577604 NA 63.333 750
2 9681.78213110052 9684.09914796768 -2.31701686716042 0.0666666666666667 10.1387036025598 NA 63.333 750
2 9862.88711967374 9882.67672081785 -19.7896011441044 0.0666666666666667 10.5727771363093 NA 63.333 750
2 9824.91963375015 9832.93008570074 -8.01045195058941 0.0666666666666667 10.4977704685264 NA 63.333 750
2 9765.96205853658 9792.03644163665 -26.0743831000655 0.0666666666666667 10.4838634596706 NA 63.333 750
2 9666.88623809515 9684.26720760891 -17.380969513757 0.0666666666666667 10.2898992385367 NA 63.333 750
2 9695.91400434251 9710.06414591047 -14.1501415679631 0.0666666666666667 10.3669955343191 NA 63.333 750
2 9610.90437834436 9631.03238016361 -20.1280018192501 0.0666666666666667 10.2818853740061 NA 63.333 750
2 9582.0822578332 9600.72819074463 -18.645932911435 0.0666666666666667 10.2154020249109 NA 63.333 750
2 9726.04486853549 9733.23152703159 -7.18665849609715 0.0666666666666667 10.2850681984794 NA 63.333 750
2 9741.15967961344 9762.38054085479 -21.2208612413542 0.0666666666666667 10.2782522639765 NA 63.333 750
2 9667.27137301331 9686.58193853524 -19.3105655219315 0.0666666666666667 10.1103832782626 NA 63.333 750
2 9747.27348074207 9753.82651346682 -6.55303272474157 0.0666666666666667 10.3773457687161 NA 63.333 750
2 9801.20346581488 9815.75397343036 -14.5505076154768 0.0666666666666667 10.3655204017701 NA 63.333 750
2 9669.03730560129 9686.94884143918 -17.9115358378876 0.0666666666666667 10.2689341762844 NA 63.333 750
2 9531.94363492901 9556.94814255335 -25.0045076243423 0.0666666666666667 10.0235395834379 NA 63.333 750
2 9754.0606551915 9766.41356297858 -12.3529077870862 0.0666666666666667 10.3328198437498 NA 63.333 750
2 9603.86208338701 9616.91724889744 -13.0551655104318 0.0666666666666667 10.150281478054 NA 63.333 750
2 9872.83961664029 9879.81340599813 -6.97378935783672 0.0666666666666667 10.553561851585 NA 63.333 750
2 9536.43286121946 9557.1972940394 -20.7644328199458 0.0666666666666667 10.2028610115354 NA 63.333 750
2 9799.71370060852 9823.09647730743 -23.3827766989125 0.0666666666666667 10.3242794026595 NA 63.333 750
2 NA 8377.6066561074 NA 0.0666666666666667 7.35858011970822 NA 63.333 750
2 9613.16176287267 9626.93268047451 -13.7709176018361 0.0666666666666667 10.2639259130808 NA 63.333 750
2 9676.84882912089 9690.93049120862 -14.0816620877395 0.0666666666666667 10.2518253153447 NA 63.333 750
2 9607.82009869709 9628.37804779755 -20.5579491004555 0.0666666666666667 10.2776070404277 NA 63.333 750
2 9667.27273669363 9689.66720378666 -22.3944670930359 0.0666666666666667 10.1840336156768 NA 63.333 750
2 9623.27599249861 9631.26333759529 -7.98734509667338 0.0666666666666667 10.3004610221283 NA 63.333 750
2 9629.56251517782 9645.9131525737 -16.3506373958862 0.266666666666667 10.2565243546598 NA 66.667 750
2 9664.75058833554 9677.77986540295 -13.0292770674077 0.266666666666667 10.3298919166718 NA 66.667 750
2 9609.70099890841 9624.27351225149 -14.5725133430788 0.266666666666667 10.2572805840012 NA 66.667 750
2 9649.00423951508 9665.04497293835 -16.0407334232677 0.266666666666667 10.2926297657214 NA 66.667 750
3 9704.61461169198 9702.4742023879 2.14040930407646 0.266666666666667 NA 0.0223461286820017 66.667 750
3 9729.75644573312 9728.623339546 1.1331061871133 0.266666666666667 NA 0.433513493513387 66.667 750
2 9717.49122847279 9723.40079087009 -5.90956239729894 0.266666666666667 10.3021154640427 NA 66.667 750
2 9643.38870791681 9651.40598211736 -8.01727420054885 0.266666666666667 10.2410992163432 NA 66.667 750
2 9713.28651030664 9729.28396872849 -15.9974584218489 0.266666666666667 10.2811233689972 NA 66.667 750
2 9720.17465479497 9731.39841088254 -11.2237560875728 0.266666666666667 10.33078698508 NA 66.667 750
2 9667.84378254213 9693.02224726418 -25.1784647220538 0.266666666666667 10.2038476628474 NA 66.667 750
2 9887.54580845313 9907.73940908025 -20.1936006271189 0.266666666666667 10.5537543672131 NA 66.667 750
3 9644.62922236201 9635.27561700803 9.35360535398286 0.266666666666667 NA 0.0344701695898532 66.667 750
2 9698.7874044275 9706.28337093206 -7.49596650456078 0.266666666666667 10.2353869433849 NA 66.667 750
2 9717.64845108279 9734.9235778976 -17.2751268148113 0.266666666666667 10.2859043110822 NA 66.667 750
3 9582.88946088645 9567.33955240298 15.5499084834664 0.266666666666667 NA 0.00368447146010614 66.667 750
2 9504.13270002015 9511.94585422539 -7.81315420524697 0.266666666666667 10.1125909120988 NA 66.667 750
2 9579.35135020684 9593.2429079674 -13.8915577605658 0.266666666666667 10.206534157256 NA 66.667 750
2 9607.98186287093 9633.57581541795 -25.5939525470239 0.266666666666667 10.2825927645753 NA 66.667 750
3 9375.76503928709 9364.13866956107 11.6263697260165 0.266666666666667 NA 0.0361580875379102 66.667 750
3 9470.6165482887 9470.52301601373 0.0935322749737679 0.266666666666667 NA 0.467932035286209 66.667 750
2 9641.74008248093 9660.67219930971 -18.9321168287806 0.266666666666667 10.2148105580485 NA 66.667 750
2 9726.28586199739 9730.95759217115 -4.67173017376081 0.266666666666667 10.3443520382631 NA 66.667 750
2 9759.73221245237 9768.55626808329 -8.8240556309247 0.266666666666667 10.4494310481101 NA 66.667 750
2 9525.3544259315 9542.53334058912 -17.1789146576193 0.266666666666667 10.1207459315335 NA 66.667 750
2 9576.3765194323 9595.33877210312 -18.962252670819 0.266666666666667 10.185369512715 NA 66.667 750
3 9651.01080788184 7924.69407204279 1726.31673583905 0.266666666666667 NA 0.564363630444589 66.667 750
2 9659.74058981307 9671.87968617927 -12.1390963661997 0.266666666666667 10.2802942385796 NA 66.667 750
2 9698.32130429238 9705.63448017014 -7.31317587775266 0.266666666666667 10.3907447178929 NA 66.667 750
2 9807.60166961241 9821.65315475127 -14.0514851388652 0.266666666666667 10.2836604127852 NA 66.667 750
3 9672.16435978733 9666.63419980994 5.53015997739385 0.233333333333333 NA 0.00824736231800672 70 750
2 9705.35326260653 9722.92217998359 -17.5689173770606 0.233333333333333 10.1525837849303 NA 70 750
2 9724.66349317939 9731.28632752784 -6.62283434845813 0.233333333333333 10.3454734615419 NA 70 750
2 9681.46688799383 9700.05111203552 -18.5842240416951 0.233333333333333 10.2351072849812 NA 70 750
2 9768.56152224651 9789.74280907051 -21.1812868240049 0.233333333333333 10.3971435374841 NA 70 750
3 9632.46298527722 9625.8114411142 6.65154416302539 0.233333333333333 NA 0.00228644423970933 70 750
2 9780.85801591027 9802.17825599698 -21.3202400867176 0.233333333333333 10.4290891959199 NA 70 750
3 9826.97079857889 8849.35390317601 977.616895402874 0.233333333333333 NA 0.548475345841558 70 750
2 9790.20861968089 9815.83219824898 -25.6235785680965 0.233333333333333 10.4521112871858 NA 70 750
2 9765.18398078495 9770.01027203869 -4.82629125374115 0.233333333333333 10.3111117309638 NA 70 750
2 9648.63664932914 9653.01727674877 -4.38062741962858 0.233333333333333 10.2440157556651 NA 70 750
2 9731.56970659184 9739.73252372475 -8.16281713290846 0.233333333333333 10.2737903978603 NA 70 750
2 9746.02870767881 9765.57865829518 -19.5499506163633 0.233333333333333 10.3583941741115 NA 70 750
2 9701.6792622988 9723.80879073867 -22.1295284398657 0.233333333333333 10.3356533550837 NA 70 750
2 9854.37132427325 9872.98694903281 -18.6156247595682 0.233333333333333 10.4969081894925 NA 70 750
2 9785.96556596882 9786.6609449286 -0.695378959779191 0.233333333333333 10.3250274335288 NA 70 750
2 9673.60040003746 9687.49733516489 -13.89693512743 0.233333333333333 10.2073318025596 NA 70 750
2 9713.04703293913 9732.85697249285 -19.8099395537192 0.233333333333333 10.3975940781512 NA 70 750
2 9575.80220572332 9599.78350839181 -23.9813026684878 0.233333333333333 10.148732334679 NA 70 750
2 9741.42272917927 9743.7834271624 -2.36069798313656 0.233333333333333 10.35882941462 NA 70 750
3 9704.75686519321 9646.32145246687 58.4354127263396 0.233333333333333 NA 0.00163677111986399 70 750
2 9751.77465485818 9761.65808132355 -9.88342646537239 0.233333333333333 10.3760029530648 NA 70 750
2 9589.37591263273 9611.79763094118 -22.4217183084529 0.233333333333333 10.2901472604153 NA 70 750
2 9741.72631567144 9749.44254335301 -7.71622768156158 0.233333333333333 10.4068065430563 NA 70 750
2 9521.37276256094 9524.6925544788 -3.31979191785649 0.233333333333333 10.0057334786009 NA 70 750
3 9616.83257899465 7762.45360080633 1854.37897818832 0.233333333333333 NA 0.00312715927903169 70 750
2 9758.8248645673 9775.06843710586 -16.2435725385585 0.233333333333333 10.2970233664554 NA 70 750
2 9770.06645564396 9777.96498126308 -7.89852561911721 0.233333333333333 10.4728835275333 NA 70 750
3 9678.90986335506 8804.86960985192 874.040253503135 0.233333333333333 NA 0.00246221537070098 70 750
2 9654.26316361042 9673.70444722606 -19.4412836156444 0.233333333333333 10.3288645841529 NA 70 750
3 9585.35124509226 9582.51043387649 2.84081121577219 0.333333333333333 NA 0.00352343208665658 73.333 750
3 9619.86758200668 9605.00494190864 14.8626400980411 0.333333333333333 NA 0.00806342038275324 73.333 750
2 9716.43814750119 9721.62298387624 -5.18483637504869 0.333333333333333 10.2442657681788 NA 73.333 750
2 9726.43345272238 9728.12647658934 -1.69302386696472 0.333333333333333 10.351708227589 NA 73.333 750
3 9656.78795825619 9637.32008887862 19.4678693775713 0.333333333333333 NA 0.00365080138813624 73.333 750
2 9710.93128897905 9711.38341229047 -0.452123311421019 0.333333333333333 10.3593465631154 NA 73.333 750
3 9587.97109290657 9577.79492978617 10.1761631204008 0.333333333333333 NA 0.00479360860827216 73.333 750
2 9753.30848426608 9760.22642428848 -6.9179400223984 0.333333333333333 10.401348509523 NA 73.333 750
3 9747.40996650736 9713.11236169951 34.2976048078472 0.333333333333333 NA 0.00415972378840777 73.333 750
3 9605.3532359728 9586.2217296403 19.1315063324982 0.333333333333333 NA 0.00420688819061981 73.333 750
3 9672.33221020926 9668.05162204687 4.28058816238445 0.333333333333333 NA 0.453727135557261 73.333 750
3 9823.90339668886 7464.98204390698 2358.92135278188 0.333333333333333 NA 0.527227710772221 73.333 750
3 9599.68303069244 9568.52487271154 31.1581579809008 0.333333333333333 NA 0.0036645992527188 73.333 750
3 9500.03098087398 9484.98879808529 15.042182788693 0.333333333333333 NA 0.00438667308927111 73.333 750
3 9646.51270374752 9641.38240008205 5.13030366546991 0.333333333333333 NA 0.00314383641179856 73.333 750
3 9694.25323069766 9684.06328794664 10.1899427510252 0.333333333333333 NA 0.00468465531749858 73.333 750
2 9763.38912241082 9781.94748453001 -18.5583621191854 0.333333333333333 10.4492146524976 NA 73.333 750
3 9959.37591186766 5968.24474674914 3991.13116511852 0.333333333333333 NA 0.525236240152328 73.333 750
3 9678.95538441246 9651.20291223535 27.7524721771133 0.333333333333333 NA 0.00880817044967421 73.333 750
3 9509.52949218736 9484.27265067369 25.2568415136739 0.333333333333333 NA 0.00551710779871692 73.333 750
3 9638.17069310113 9624.45441200428 13.7162810968475 0.333333333333333 NA 0.00427936453523405 73.333 750
2 NA 4647.88629307416 NA 0.333333333333333 2.51959576825432 NA 73.333 750
3 9509.40182860807 9484.90823735548 24.4935912525852 0.333333333333333 NA 0.00330163635866573 73.333 750
2 9673.22500785791 9681.31664912313 -8.091641265215 0.333333333333333 10.286897699371 NA 73.333 750
3 9718.6820396346 9689.63240914288 29.0496304917178 0.333333333333333 NA 0.0040696293001585 73.333 750
3 9718.95847465424 9703.67134250069 15.2871321535476 0.333333333333333 NA 0.00417381648195514 73.333 750
2 9741.58941604373 9755.35249942241 -13.7630833786789 0.333333333333333 10.1856112687751 NA 73.333 750
3 9608.67956673685 9560.15474748702 48.5248192498311 0.333333333333333 NA 0.00590202015418511 73.333 750
3 9676.9779284833 9654.43127440984 22.546654073456 0.333333333333333 NA 0.00330345310932283 73.333 750
2 9788.08987481553 9806.29467337256 -18.2047985570334 0.166666666666667 10.4914187209709 NA 76.667 750
3 9712.2432922971 9691.076909937 21.1663823601048 0.166666666666667 NA 0.00466822290359519 76.667 750
2 9711.91948167207 9734.17848028244 -22.2589986103631 0.166666666666667 10.3893677745412 NA 76.667 750
2 9672.97926244585 9687.86272583787 -14.8834633920178 0.166666666666667 10.2807271796744 NA 76.667 750
3 9846.16902895024 7090.98200544924 2755.187023501 0.166666666666667 NA 0.585564964297719 76.667 750
2 9440.95944368738 9451.9704899462 -11.0110462588127 0.166666666666667 10.0664953458435 NA 76.667 750
3 11171.5153791577 5081.06868984636 6090.44668931137 0.166666666666667 NA 0.57792257239612 76.667 750
3 9558.45630026651 9555.02491047319 3.43138979331889 0.166666666666667 NA 0.417594371788897 76.667 750
3 9663.0729000133 9205.60256847642 457.470331536881 0.166666666666667 NA 0.00416102821814643 76.667 750
2 9695.83680532494 9712.91144056163 -17.0746352366896 0.166666666666667 10.2998642171641 NA 76.667 750
3 9980.05541676079 6627.91466702235 3352.14074973844 0.166666666666667 NA 0.391493682865677 76.667 750
2 9708.41159106879 9720.09785611515 -11.6862650463572 0.166666666666667 10.3252656893222 NA 76.667 750
2 9757.92894923416 9780.85253359432 -22.9235843601564 0.166666666666667 10.4110533134346 NA 76.667 750
2 9754.68065192937 9767.53889110629 -12.8582391769232 0.166666666666667 10.4571884078391 NA 76.667 750
2 9778.6108621106 9794.58706727451 -15.9762051639082 0.166666666666667 10.2700127874581 NA 76.667 750
2 9676.56082513146 9685.78182141488 -9.22099628341857 0.166666666666667 10.3385760533107 NA 76.667 750
2 9788.91322103079 9791.76483703541 -2.85161600462379 0.166666666666667 10.4714423592352 NA 76.667 750
2 9668.53993274864 9677.99999895679 -9.46006620814478 0.166666666666667 10.3054501385505 NA 76.667 750
3 9760.47866270034 9708.43282705663 52.0458356437102 0.166666666666667 NA 0.00679015596670556 76.667 750
2 9571.06267570595 9588.3457662612 -17.283090555251 0.166666666666667 10.120457990289 NA 76.667 750
2 9375.53309420332 9376.83850010335 -1.30540590002965 0.166666666666667 10.008766006625 NA 76.667 750
2 9957.67824823003 9978.1439431068 -20.4656948767679 0.166666666666667 10.5926596426633 NA 76.667 750
2 9596.02802740216 9603.69379357647 -7.66576617430837 0.166666666666667 10.273933812747 NA 76.667 750
2 9695.35839972114 9703.09866517235 -7.7402654512116 0.166666666666667 10.2575120712763 NA 76.667 750
2 9826.7229915352 9836.73894279904 -10.015951263842 0.166666666666667 10.4429901936396 NA 76.667 750
2 9649.91585352646 9665.88278560714 -15.9669320806825 0.166666666666667 10.335674408321 NA 76.667 750
2 9664.94689711299 9681.62431611551 -16.6774190025189 0.166666666666667 10.3489939408386 NA 76.667 750
2 9803.61797161109 9805.12913292563 -1.51116131454182 0.166666666666667 10.4170834243133 NA 76.667 750
3 9660.39392068339 7848.7100888617 1811.68383182169 0.166666666666667 NA 0.575491604578386 76.667 750
2 9729.93331764702 9744.81623546111 -14.8829178140859 0.166666666666667 10.4112803222413 NA 76.667 750
3 9521.29930069847 9514.84740484173 6.45189585673688 0.2 NA 0.326914082829774 80 750
2 9542.3271099931 9571.97287719241 -29.6457671993103 0.2 10.1767728879075 NA 80 750
3 9646.3808445132 9631.56543706185 14.8154074513495 0.2 NA 0.36518268093772 80 750
3 10085.0919151775 6217.06769718409 3868.02421799344 0.2 NA 0.637489070043716 80 750
2 9717.44398165753 9734.5854305547 -17.1414488971714 0.2 10.3019741943851 NA 80 750
2 9727.95822135727 9736.04468277792 -8.08646142064754 0.2 10.2444750576134 NA 80 750
2 9575.49063485874 9601.21991210174 -25.7292772430083 0.2 10.1095198987004 NA 80 750
3 9540.32329192559 9537.04095181268 3.2823401129117 0.2 NA 0.344679918728275 80 750
3 9812.09882248417 7183.97731628514 2628.12150619902 0.2 NA 0.363691071023036 80 750
2 9523.76746651492 9530.31031010026 -6.54284358534642 0.2 10.072990877325 NA 80 750
2 9654.39002767694 9679.19070981744 -24.8006821404979 0.2 9.9412968822389 NA 80 750
2 9525.92415490859 9539.56420410942 -13.6400492008288 0.2 10.1937264775299 NA 80 750
2 9741.7256366995 9768.72807335917 -27.0024366596772 0.2 10.4524183560982 NA 80 750
3 9469.53595394101 9467.33309565439 2.20285828662236 0.2 NA 0.337376326433843 80 750
2 9690.52367412869 9698.43893891991 -7.91526479122695 0.2 10.2475032805426 NA 80 750
3 9625.86853332756 9622.21889221976 3.64964110780238 0.2 NA 0.354325139459245 80 750
2 8663.21745191828 8689.90879894051 -26.691347022228 0.2 7.58139554172033 NA 80 750
2 9658.26037631679 9668.56564706644 -10.3052707496554 0.2 10.2717942906764 NA 80 750
2 9653.18419367125 9656.18831727396 -3.00412360271184 0.2 10.3189413600476 NA 80 750
3 9631.22959263372 9628.60150216319 2.62809047052724 0.2 NA 0.339265867339283 80 750
2 9679.20329921044 9702.75180571363 -23.5485065031953 0.2 10.3167069279591 NA 80 750
2 9833.44501999798 9860.42931109325 -26.9842910952702 0.2 10.4321959418926 NA 80 750
2 9466.08620279279 9473.036183179 -6.94998038620361 0.2 10.0723095166101 NA 80 750
2 9646.3835422426 9647.65218315886 -1.26864091626157 0.2 10.249917185232 NA 80 750
3 9760.35466760033 9188.29849846857 572.05616913176 0.2 NA 0.00258241478043753 80 750
2 9673.81204719068 9699.96790843212 -26.1558612414392 0.2 9.98919165164062 NA 80 750
2 9515.03559447807 9520.15151955126 -5.11592507319256 0.2 9.87828860826643 NA 80 750
2 9662.72924903896 9689.2557509976 -26.5265019586441 0.2 10.2611501424406 NA 80 750
2 9707.72048467203 9712.473443173 -4.75295850097427 0.2 10.3003652490818 NA 80 750
3 9634.87219263761 9634.01477573665 0.857416900960743 0.2 NA 0.350100050192899 80 750
3 9648.53878699867 9593.23845331433 55.300333684334 0.4 NA 0.00620237853128137 83.333 750
3 9547.73008591666 9491.04544002897 56.6846458876917 0.4 NA 0.00626420002225028 83.333 750
3 9826.43219238157 7180.59845373813 2645.83373864345 0.4 NA 0.586622818508762 83.333 750
3 9619.35763052244 9519.40788304712 99.9497474753243 0.4 NA 0.00785734907403974 83.333 750
3 9625.7941031095 9620.93688564767 4.85721746182753 0.4 NA 0.118950606669837 83.333 750
3 9504.54952531392 9451.1044118002 53.4451135137224 0.4 NA 0.00723472154195932 83.333 750
3 9408.84684319855 9310.90014293912 97.9467002594374 0.4 NA 0.00679771686708356 83.333 750
3 9405.66237713809 9286.25068628895 119.411690849138 0.4 NA 0.00892009513920432 83.333 750
3 9501.71318678048 9425.38597171826 76.3272150622215 0.4 NA 0.00889648208964383 83.333 750
3 9460.9558453951 9340.85172191231 120.104123482794 0.4 NA 0.0109728901780128 83.333 750
3 9515.29275906808 9468.28755705411 47.0052020139647 0.4 NA 0.0117297064546692 83.333 750
3 9487.92638207444 9392.80716930912 95.119212765323 0.4 NA 0.0112497857784557 83.333 750
3 9478.16321826255 9389.26252388198 88.9006943805744 0.4 NA 0.0136572002066831 83.333 750
3 9581.54569904354 9487.33939724983 94.2063017937071 0.4 NA 0.010773998126019 83.333 750
3 9605.84350837717 9532.76018308215 73.0833252950197 0.4 NA 0.0136939172795328 83.333 750
3 9443.38392079416 9400.25528091776 43.128639876395 0.4 NA 0.00742611131353325 83.333 750
3 9615.36142732528 9611.92507354229 3.43635378298495 0.4 NA 0.469493808926806 83.333 750
3 9551.14059365292 9481.08518918821 70.055404464707 0.4 NA 0.00563431759488062 83.333 750
3 9638.27144260197 9633.24139812443 5.03004447754392 0.4 NA 0.463180505501709 83.333 750
3 9549.35873519895 7567.71324874915 1981.6454864498 0.4 NA 0.00547078922598574 83.333 750
3 9425.6861518234 9351.72065800165 73.9654938217445 0.4 NA 0.00568104888904293 83.333 750
3 9490.44903777116 9454.43215818407 36.0168795870868 0.4 NA 0.00833742356673241 83.333 750
3 9543.73728185056 9437.59875027728 106.138531573284 0.4 NA 0.0111372722961627 83.333 750
3 9589.84903333114 9477.50021491714 112.348818413999 0.4 NA 0.00689373095274625 83.333 750
3 9531.21748106505 9421.88202486926 109.335456195784 0.4 NA 0.010061342533135 83.333 750
